Localidades	Id
Richmond	5574
Ricobayo 	5575
Ricote, Sierra de Ricote	5576
Ridgefield	5577
Riedingtal, Jakoberalm	5578
Rincon	5579
Rincon de Benizar, Moratalla	5580
Rinconada	5581
Ringwood	5582
Rio Aguas	5583
Rio Almarchal	5584
Rio Anadyr, Montañas Berezovsky	5585
Rio Aobamba	5586
Rio Aragon	5587
Rio Arga	5588
Rio Aro 14 km por debajo de la boca del Caño Azul	5589
Rio Assegaair en el cruce con la via 2	5590
Rio Atoroma Chuma, glaciares del Cerro Jankho 	5591
Rio Ayuda, Izartza	5592
Rio Barrancos	5593
Rio Bear 	5594
Rio Bear, Cañon Green 	5595
Rio Berg en el cruce con la via R399	5596
Rio Bialka al sur de Nowa Biala	5597
Rio Big 	5598
Rio Black, 28 mi SW de Carlsbad	5599
Rio Blanco	5600
Rio Blanco, Copey de Dota	5601
Rio Brand	5602
Rio Bronx 	5603
Rio Calawah 	5604
Rio Caldera, Los Cipreses	5605
Rio Canadian	5606
Rio Canning 	5607
Rio Caramavida	5608
Rio Cauche en el cruce con la carretera AP - 46	5609
Rio Chama, via 84, 15 millas N de Medenales	5610
Rio Chico O del Renegadero	5611
Rio Chiquilpe 	5612
Rio Clearwater, 2 millas oeste de Lowell	5613
Rio Colorado, sur de Moab	5614
Rio Comainas	5615
Rio Conejos N de Antonito	5616
Rio Connecticut, Middletown	5617
Rio Contador	5618
Rio Cosanga, villa Cosanga, Cordillera de Hucamayos	5619
Rio Coscapa, 3 km NE de Unduavi	5620
Rio Croton	5621
Rio Cruces en el borde occidental de la Isla Teja	5622
Rio Cumbe, km 5 S de Cumbe	5623
Rio Cuzna en el curce con la via CO - 6411	5624
Rio de Fraga de Lerias	5625
Rio de Manilva en el cruce con la Autovia del Mediterraneo	5626
Rio de Pal	5627
Rio de Pedras	5628
Rio del Alamo, oeste de Alcala de Los Gazules	5629
Rio del Mazo, Barayo 	5630
Rio del Rumblar al Este de Caseria de Crugia 	5631
Rio del Valle, Villa Selene	5632
Rio Deseado	5633
Rio Diep cerca Philadelphia	5634
Rio Donachui	5635
Rio Duero, Vadocondes	5636
Rio el Piquete	5637
Rio Eleven, 3 millas NW de matorrales Greer 	5638
Rio Elkhorn	5639
Rio Esqueiro, entre Foyedo y La Mafalla, Asturias	5640
Rio Essequibo	5641
Rio Eume, entre Casateita y Goibetas, Muras	5642
Rio Fardes en el curce con la via A - 92, El Molinillo	5643
Rio Flood, Walpole	5644
Rio Frio, 8 km de La Laguna, entre pueblo de Rio Negro y La Laguna	5645
Rio Gallegos, Estancia Los Pozos	5646
Río Gallina en tierras BLM	5647
Rio Gqishi	5648
Rio Grande	5649
Rio Grande, Estacion de Investigacion El Verde, Rio Sonadora 	5650
Rio Green	5651
Rio Groot  en el cruce con la via R344	5652
Rio Guadamatilla en el cruce con la via A - 3281	5653
Rio Guadiaro, Sur de Cañada del Real Tesoro	5654
Rio Guadimar, Oeste del Garrobo	5655
Rio Guarrizas, Cascada de la Cimbarra	5656
Rio Hlelo en el cruce con la via 2	5657
Rio Holga en el cruce con la via R382 cerca a la desembocadura	5658
Rio Hondura	5659
Rio Huallaga, 30 km noreste de Tingo Maria	5660
Rio Humptulips, lado sur de la ruta 109 del puente	5661
Rio Hurtado	5662
Rio Iguazu	5663
Rio Indian 	5664
Rio Iruya, 2-4 km al sur del pueblo	5665
Rio Ivon	5666
Rio Jamapa en la via 125 de Coscomatepec a Huatusco	5667
Rio Jandula en el cruce con la via A - 6177	5668
Rio John Day, cerca de Arroyo Service 	5669
Rio Jorupe	5670
Rio Jurua, Reserva Indigena Praia de Carapana	5671
Rio Kana	5672
Rio Kariega	5673
Rio Kariega al Norte del mar Kenton	5674
Rio Kishwaukee 	5675
Rio Klein cerca a la interseccion de las vias R335 y R63	5676
Rio La Paz, en el camino a Miguillas	5677
Rio Langoa, E de Latacunga	5678
Rio Lefini	5679
Rio Liucura	5680
Rio Lusutfo en el cruce con la via MR9	5681
Rio Machangara, abajo de Guapolo	5682
Rio Magnane, Sarroca	5683
Rio Mahashini en el cruce con la via R33	5684
Rio Mamancanaca	5685
Rio Mamba al suroeste de Nolila	5686
Rio Matadero, oeste de Cuenca	5687
Rio Maycoba, en el cruce con la nueva carretera Hermosillo-Chihuahua	5688
Rio Mayo, sur de Memelichic	5689
Rio McKenzie 	5690
Rio Medina, Los Pinos	5691
Rio Metolius 	5692
Rio Mhlalane al sur de Cool Air	5693
Rio Mira	5694
Rio Mississippi, Isla 10	5695
Rio Mizque	5696
Rio Mkuze en el cruce con la via R66, Norte de Nongoma	5697
Rio Mokolo en el cruce con la via R517	5698
Rio Mooi en el cruce con la Via R103	5699
Rio Moreau, 2 millas Sureste de Ciudad de Jefferson 	5700
Rio Murtigas en el cruce co la via H - 211	5701
Rio Muru, antiguo Plantation de caucho Victoria	5702
Rio Muscatatuck, media milla al norte de Vernon	5703
Rio Mystic 	5704
Rio Naranjo	5705
Rio Naugatuck, Fallas Beacon 	5706
Rio Navarro entre Rio Sombrero y quebrada Solon	5707
Rio Negro, aguas arriba 3 Km del Puente	5708
Rio Negro, Temi 1-2 km por encima de la unidad Yavita 	5709
Rio Nestuca 	5710
Rio New	5711
Rio Newaukum, cerca de Chehalis	5712
Rio Niger	5713
Rio Nunu al Noreste de Paratyana	5714
Rio Oggoue	5715
Rio Olifants en el cruce con la via 11	5716
Rio Orange al Noroeste de Prieska 	5717
Rio Osage, cerca de Fredonia 	5718
Rio Pachaug	5719
Rio Palenque, Estacion Biologica	5720
Rio Parrita Chiquita, 5 km N de Santa Maria	5721
Rio Pastaza	5722
Rio Pecos 	5723
Rio Pico, Estancia Tromenco, Arroyo Temenhuan	5724
Rio Pilalo, km 52-53, Quevedo-Latacunga	5725
Rio Potomac arriba de Fallas Great 	5726
Rio Prat	5727
Rio Provo	5728
Rio Punta Gorda, Atlanta, campo de aterrizaje	5729
Rio Puron, Frontera Euskadi - Castilla y Leon	5730
Rio Purus, Seringal Santa Helena	5731
Rio Rancho Resort	5732
Rio Rappahannock 	5733
Rio Regge	5734
Rio Rialp	5735
Rio Rupununi, Karanambo	5736
Rio Saline en el cruce con la Avenida Dean Hill	5737
Rio Salmon en carretera a Dixie	5738
Rio San Francisco, Fierro Carrera	5739
Rio San Jose	5740
Rio San Lorencito	5741
Rio Santa cerca del puente de la carretera 101	5742
Rio Savage 	5743
Rio Savegre, por el puente, 2 km N de San Gerardo	5744
Rio Segre en el cruce con la via LP - 7041	5745
Rio Segura en el cruce con la via A - 63	5746
Rio Selway 	5747
Rio Sevilla	5748
Rio Silvies 	5749
Rio Skokomish, Estado de Washington	5750
Rio Smith cerca de Arroyo Myrtle 	5751
Rio Somesul abajo de Lucacesti	5752
Rio Sourou en la interseccion con la ruta 23	5753
Rio Susitna 	5754
Rio Susquehanna, NW de Arroyo Deer	5755
Rio Swartkops en el cruce con la via 758	5756
Rio Tanana	5757
Rio Tarbaca	5758
Rio Tarqui, 4-18 km sur de  Cuenca	5759
Rio Terbi, Falda Sur de Cerros Asidbeta	5760
Rio tercero	5761
Rio Teribe, entre Quebrada Huron y Quebrada Schlunjik	5762
Rio Tiquires, cerca puente, caminoa a Zoncuaco	5763
Rio Tokositna 	5764
Rio Totarito	5765
Rio Trabancos en el cruce con la via C - 605	5766
Rio Traun 	5767
Rio Tucannon	5768
Rio Tutanangosa, carretera Sucua - Huarani 	5769
Rio Umngeni sur de Abehuzi	5770
Rio Urubamba sur de Quillabamba	5771
Rio Usumacinta, Tenosique	5772
Rio Vaal al noroeste de Parys	5773
Rio Valdemembra en el cruce con la via CUV - 7123	5774
Rio Valentine 	5775
Rio Vara Blanca, La Guaytia 12 km N de Fusagasuga	5776
Rio Veo, Sueras	5777
Rio Verde, Istan	5778
Rio Verdito 	5779
Rio Viar, sur del Embalse del Pintado	5780
Rio Wampu Pisijre	5781
Rio Waterman's	5782
Rio White, Bosque Nacional Maroon 	5783
Rio Wilson	5784
Rio Winooski, Winooki	5785
Rio Xingu, Indios Assurini 	5786
Rio Xongora en el cruce con la via R61	5787
Rio Yachats 	5788
Rio Yantic 	5789
Rio yunga yunga, entre Quiraya y Estancia Poroma	5790
Rio Zujar en el cruce con la via CO - 9403	5791
Rioja	5792
Riolago	5793
Riopar, Cañada de los Mojones	5794
Ripley	5795
Riscos Bayos, Valle Arroyo Olletas	5796
Riscos de la isla de Pascua 	5797
Rivera de Huelva	5798
Rivera de Vallromanes en el cruce con la via BP - 5002	5799
Rivera del Aserrador	5800
Rivera del Guadimar	5801
Riverton, 05 millas SW	5802
Rocha de Pena	5803
Rockanje	5804
Rodovia Itabuna-Itapetinga, 5 km W de la ciudad de Ibicari	5805
Roncesvalles	5806
Ronda, El Tajo de Ronda	5807
Roossenekal	5808
Roquetas	5809
Roquetas de Mar, Charcones de Punta Entinas	5810
Rowena, 3 millas W	5811
Roxbury	5812
Royuela	5813
RPPN Bosque de Crasto	5814
RPPN Santuario de Caraça, Pico Inficionado	5815
Rualam	5816
Ruinas de Aypate, Tacalpo, Yanchala	5817
Ruinas Utatlan	5818
Rukwa, Sumbawanga, Milanzi	5819
Rulo, 5 millas S	5820
Rus	5821
Ruta 101, cerca de Bernardo de Irigoyen	5822
Ruta 113 Dupont Blvd en el lado este de la carretera a traves del Cementerio de los veteranos	5823
Ruta 12 entre Gualjaina y Paso del Sapo, Valle del rio Chubut	5824
Ruta 12, cerca del Arroyo de la Cruz	5825
Ruta 14 al noreste de Karos 	5826
Ruta 15, 2 km al W de interseccion con Ruta 40	5827
Ruta 19, a 21 km NE de Gdor	5828
Ruta 23, entre Pulmari y Alumine, Piedra Gaucha	5829
Ruta 28, 55 km de Gdor, Gregores a Las Horquetas	5830
Ruta 3, km 2775	5831
Ruta 307 a Valle del Tafi	5832
Ruta 31, km 190, Cañada de La Canalera	5833
Ruta 33 al norte de Grey	5834
Ruta 33 oeste de Modimolle	5835
Ruta 33, de Cachi a Ciudad de Salta, pasando desvio a Ruta 42	5836
Ruta 34 al sur de Melmoth	5837
Ruta 35, sur de Bosque Guvrin	5838
Ruta 40, extremo SE del Lago Viedma	5839
Ruta 423 al Oeste de Lago Banamana	5840
Ruta 51, 1 km al noroeste de Perryopolis, municipio de Perry	5841
Ruta 51, pasando 10 km Santa Rosa de Tastil	5842
Ruta 5N Norte de Oxapampa	5843
Ruta 60, en el Campo Anexo del INTA, areas I y II	5844
Ruta 7, km 673	5845
Ruta 7, km 720-721, borde del camino	5846
Ruta 74 al sur de Harrismith	5847
Ruta 9 de Ruiz de los Llanos a Pampa Grande, Rio Tala 	5848
Ruta B -10 hacia el Parque de Caza Caprivi	5849
Ruta C-19 hacia el Parque Nacional Hardap	5850
Ruta de la Paz, Sureste de Parquin	5851
Ruta de Las Flores al Portezuelo de Agua Negra	5852
Ruta de Pavon a La Tablada	5853
Ruta de Santa Ana a Cortaderas	5854
Ruta Estatal 173, 16 millas S de Devine 	5855
Ruta Nacional 101, 5 km del limite E del Parque Nacional	5856
Ruta Nacional 14, al norte de Campo Grande	5857
Ruta Nacional 40, de Esquel a Tecka	5858
Ruta Nacional 40, paso Rio Mayo	5859
Ruta Nacional Nº 20, Pampa de Pocho, a mitad de camino entre Taninga y Las Palmas	5860
Ruta nacional nº 237, Villa La Angostura entre Huemul y Puerto Manzano	5861
Ruta nacional nº 3, km 15 al sur de Caleta Olivia	5862
Ruta Provincial 103, de San Martin a Martires	5863
Ruta Provincial 41, 15 km antes de Las Chacras	5864
Ruta Provincial 79, de El Moreno a Pueblo Viejo	5865
Ruta provincial nº 23, entre Alumine y Rahue	5866
Ruta provincial nº 94, Puesto de Gendarmeria	5867
Ruta Q-45, camino de Los Angeles a Antuco, alrededores del puente Rucue	5868
Ruta R522 sur de Vivo	5869
Rye	5870
Rytamba	5871
S de El Tambo, 15 - 3 km a lo largo de Carshao	5872
Sa Salvada	5873
Sabana Leones	5874
Sabana Oka	5875
Sabanas de Durika, entre el Rio Uk y el Rio Dipali	5876
Sabanas Esperanza	5877
Sabanillas, Fila Bustamante	5878
Sabetha, 5 millas W	5879
Sabinal, 6 mi S	5880
Sabugo	5881
Saffordville, 15 millas S	5882
Safi	5883
Sagunt	5884
Sainza, Xinzo de Lima	5885
Saka Sidi Tual	5886
Saladares de Albatera	5887
Salamanca, La Flecha	5888
Salar de Coposa, Villa Putre	5889
Salazar, Baza	5890
Salem	5891
Salem, SE	5892
Salero de Villena, comarca de Villena	5893
Salgado Restinga, cerca del Condominio Caicara	5894
Salgar-Hacienda El Dauro	5895
Sali	5896
Salida de Ferreira	5897
Salida de Sorata hacia Consata	5898
Salida Estremoz a Elvas	5899
Salida Evora	5900
Salida oeste, rumbo a Tlachichila	5901
Salinas de Garci Mendoza	5902
Salinas de Guardamar	5903
Salinas de Quinta de Ludo	5904
Salinas de Tavira	5905
Salsipuedes	5906
Salto de Agua cerca a Amecameca	5907
Salto del Tequendama, carretera que conduce a El Colegio	5908
Salvaguardia	5909
Salvatierra de Mino, cerca cementerio	5910
San Agustin de Guadalix	5911
San Andres Lagunas	5912
San Andres Larrainzar 	5913
San Angel, Entronque del FFCC a Cuernavaca 	5914
San Ann, cerca Ocho Rios	5915
San Antonio de los Cobres	5916
San Bartolo Xicomulco	5917
San Benito, cabecera del Rio San Benito, Arroyo San Lorenzo 	5918
San Bernardino Refugio Nacional  para la vida Silvestre 	5919
San Buenaventura 	5920
San Carlos de Bariloche	5921
San Cristobal, entre Canchaqui y Huancabamba, Cuello del indio 	5922
San de Gador, Cerro Los Lobos	5923
San Donato	5924
San Elizabeths	5925
San Esteban de Litera	5926
San Felices de los Gallegos	5927
San Fernando de Atabapo, Rio Ventuari	5928
San Francisco de Borja	5929
San Francisco De Sigsipamba, Sector San Vicente  	5930
San Francisco, Lago Merced	5931
San Gabriel	5932
San George, 2 millas N, 5 millas W	5933
San Javier	5934
San Javier Las Tuzas	5935
San Joaquin, Monte Hamilton	5936
San Jose de Campamento, 3 km sobre el camino hacia San Roque	5937
San Jose de Chiquitos	5938
San Jose de Cusmapa, 1 km al E del Cerro de Buenavista	5939
San Jose de las Vegas	5940
San Jose del Monte 	5941
San Jose del Rio	5942
San Jose del Valle	5943
San Juan de los Duran	5944
San Juan de los Terreros, Playa de la Entrevista	5945
San Juan Xar	5946
San Julian, Estancia Co Guacho	5947
San Lobos	5948
San Lorenzo de Calatrava, Barranco de la Hocecilla	5949
San lucar	5950
San Luis Obispo, acantilado sobre la boca de Arroyo San Simeon	5951
San Luis Tultitlanapa, cerca a Cerro Verde	5952
San Luis, Cerro Amapola	5953
San Martin de Puriscal, Cerro La Cangreja	5954
San Martin de Unx	5955
San Mateo, Montaña San Bruno	5956
San Matias, NO de Tegucigalpa	5957
San Miguel Chimalapa, Cabecera de Arroyo de Las Yeguas	5958
San Miguel Cuyutlan 	5959
San Miguel de Arroyo	5960
San Miguel de Porotos, SE de Azogues	5961
San Miguel del Cinca, Santa Lecina	5962
San Miguel del Monte 	5963
San Miguel Milpas Altas	5964
San miguel, cueva de vinales	5965
San Nicolas Tlaminca 	5966
San Onofre 	5967
San Pablo Ixayoc 	5968
San Paul 	5969
San Pedro Benito Juarez	5970
San Pedro de Alcantara, Monte Cuz-Cuz	5971
San Pedro de Atacama al paso Jama	5972
San Pedro de Cejas 	5973
San Pedro de Jujuy	5974
San Pedro de las Dos Bocas, Rio Paragua 	5975
San Pedro Escanela	5976
San Pedro Nopala 	5977
San Pedro, drenaje del rio Guaitura 	5978
San Pelayo 	5979
San Peter, Minn	5980
San Rafael del Rio	5981
San Rafael, 10 km del Embalse Buckhorn 	5982
San Rafael, falda W del Iztaccihuatl	5983
San Ramon	5984
San Roman de Campezo	5985
San Salvador	5986
San Sebastian, Estancia Los Flamencos, 46 km O de Rio Grande	5987
San Telomo, Barranco de la Pelada	5988
San Vicente, camino al Parque Nacional Juan Castro Blanco	5989
San Vito, Sabalito, Finca Neblinas	5990
San Winterberg	5991
Sanatorio de Zaragoza, Arrabal	5992
Sanaujo	5993
Sandusky, Erie, Ohio	5994
Sangdeung 	5995
Sangolqui	5996
Sangüesa	5997
Sanseong	5998
Sansoain	5999
Sant Joan	6000
Santa Ana	6001
Santa Ana, 116 km	6002
Santa Ana, Subcuenca Chuyapi, Poromate	6003
Santa Catalina	6004
Santa Catarina Yecahuitzoc 	6005
Santa Cruz	6006
Santa Cruz de Tenerife, Bosque de las Mercedes	6007
Santa Cruz en San Filipe	6008
Santa Cruz Tepetotutla	6009
Santa Cruz, Arroyo Meder 	6010
Santa Cruz, Lago San Martin	6011
Santa Cruz, Rio Grande	6012
Santa Elena - Las Nubes	6013
Santa Eufemia	6014
Santa Gertrudis 	6015
Santa Gertrudis, camino a Santa Maura	6016
Santa Juana	6017
Santa Lucia 	6018
Santa Margalida, Garrigues de Son Serra de Marina, Mallorca	6019
Santa Maria Chimalapa, 3 km al NE de Santa Maria por la vereda a Paso Lagarto	6020
Santa Maria de Pittier	6021
Santa Maria Tecuanulco, alrededores de El Fresno	6022
Santa Marta	6023
Santa Pola, Salinas de Bras del Puerto Cuervo	6024
Santa Rita, en el filo de Paquilo	6025
Santa Rosa, intersection de la via 40 y 84	6026
Santa Teresa, Choque kiraw	6027
Santa Teresa, Estacion Biologica de Santa Luca	6028
Santaella	6029
Santana de Livramento	6030
Santander, Faro Mayor, acantilados	6031
Santiago	6032
Santiago Juxtlahuaca, cerro de la torre de microondas de El Manzanal 	6033
Santiago Papasquiaro 	6034
Santiago Rodriguez, 25 km al S del pueblo de Moncion, Botoncillo	6035
Santiago, Cerro Chato	6036
Santiago, Pozo de San Lorenzo	6037
Santiago, San Jose de Maipo, 15 km de las Lagunillas	6038
Santisteban del Puerto Alto de Montero	6039
Santo Aleixo, Reserva Privada del Patrimonio Natural El Nagual	6040
Santo Domingo, trayecto entre el pueblo y arroyo Tintaya	6041
Santo Tirso de Cabarcos	6042
Santuario de Flora y Fauna de Iguaque, Paramo alrededor de la Laguna	6043
Santuario de las Virtudes, Villena	6044
Santuario Nacional Cordillera de Colan	6045
Santuario Nacional Megantoni	6046
Santuario Nacional Tabacones Namballe	6047
Santurce	6048
Sao Francisco de Paula, Linha Feixe	6049
São Lourenço	6050
Saoun	6051
Saragüeta	6052
Saraguro-Loja Km 124 desvio hacia Fierro Urco	6053
Sardinas	6054
Sarepta	6055
Sarotla-Zimbajoch	6056
Savegre 	6057
Savognin	6058
Savoy, 35 millas SW	6059
Sazavou	6060
Scappoose	6061
Schesaplana	6062
Scotia, 2 millas S	6063
Scribner, 4 millas N	6064
SE de Ambilobe, cerca a Daraina y carretera Vohemar 	6065
SE de Linares de Mora	6066
SE de Presa Cannon 	6067
SE de Volcan Tacana arriba de Talquian	6068
SE Rovinj Rovigno	6069
Sector Bahia Inglesa, Cerro El Agudo	6070
Sector de Pifo, Laderas del Rio Ayaguaico	6071
Sector Las Tablas, Sendero Quijada de diablo	6072
Sedjenane	6073
Sedona	6074
Segorbe	6075
Segou 	6076
Segovia, Santa Marta a Sepulveda	6077
Segwasi	6078
Selga de Ordas	6079
Senda Pelechuco-Mojo, sector Tambo Quemado, Pelechuco Moxos	6080
Sendero a Chucuyo	6081
Sendero al Cerro Uran	6082
Sendero de Mandena a la cumbre del Marojejy	6083
Sendero entre nacimiento del Río Bella Vista y Sitio Coton 	6084
Sendero hacia la cumbre del Pasochoa	6085
Sendero Pico Blanco	6086
Senes, Sierra de Los Filabres, Pedro del Rayo	6087
Sequia Quarta, ELS Alamus	6088
Serena, entre el Valle de La Serena y Villanueva	6089
Serfaus, Lausbachtal	6090
Serra	6091
Serrania de Chepite, Campamento Sismico de Texaco, 15 km O del Rio Tuichi	6092
Serrania del Perija, Cerro del Avion	6093
Serrania del Pilon Lajas, vertiente oriental, 21 km de Yucumo  	6094
Serrete de Sant Pere	6095
Serrinha	6096
Setla	6097
Sewe	6098
Shanchuang-Shueshan	6099
Shangjie	6100
Shanping	6101
Shanshipamba, 15 km Este de Pimampiro 	6102
Sharon	6103
Sheffield, Norte de arroyo Mellon 	6104
Shelton	6105
Shenen	6106
Sherman	6107
Shicho	6108
Shihkuei-Tungshan	6109
Shihmen	6110
Shihshan	6111
Shihting	6112
Shimlan, hacia el pueblo de Ain Anoub	6113
Shuyak I, Bahia Big  vic	6114
Siberia Churo	6115
Siberia, Entre el Empalme y el Locotal	6116
Sicuani, Santa Barbara, Riti tica, Sibinacocha	6117
Siero, Proximo a la Barganiza	6118
Sierra Aitana	6119
Sierra Albaracin, Cerro del Ponce	6120
Sierra Alconera, Los Santos de Maimona	6121
Sierra Alfacar, Puerto Lobo a Viznar	6122
Sierra Alhamilla	6123
Sierra Almagrera	6124
Sierra Almenara	6125
Sierra Ancha 	6126
Sierra Baguales, Estancia La Cumbre	6127
Sierra Bajar	6128
Sierra Blanca, Puerto Rico Bajo	6129
Sierra Campillos 	6130
Sierra cerca del Lago Musters	6131
Sierra Cuchumatanes	6132
Sierra de Alaiz	6133
Sierra de Ambato, Cerro Manchado	6134
Sierra de Aracena	6135
Sierra de Aralar, Hachueta	6136
Sierra de Bahoruco, Hoyo de Pelempito	6137
Sierra de Baza, Parque Natural	6138
Sierra de Cantabria, Cruz del Castillo	6139
Sierra de Caparao	6140
Sierra de Carreu	6141
Sierra de Caveira 	6142
Sierra de Cazorla, Mirador sobre Cazorla	6143
Sierra de Chincua 	6144
Sierra de Cipo, Rio de Pedras	6145
Sierra de Cochico, Cajon de la Botica	6146
Sierra de Crevillente, Crevillente	6147
Sierra de Cura Malal, Estancia La Malvina	6148
Sierra de El Carche	6149
Sierra de Entzia	6150
Sierra de Gador, Minas de Sagunto	6151
Sierra de Gobantes	6152
Sierra de Gredos, Laguna de Gredos	6153
Sierra de Guara, Pozo de Nieve	6154
Sierra de Itabaiana, arroyo de negros	6155
Sierra de Itiuba, 6 km este de Itiuba	6156
Sierra de Izco	6157
Sierra de la Cortina, Finestrat	6158
Sierra de la Grana	6159
Sierra de la Lastra	6160
Sierra de la Muela, Moratalla	6161
Sierra de La Pila	6162
Sierra de la Serrella	6163
Sierra de la Ventana, Estancia Laurina	6164
Sierra de Lontras	6165
Sierra de los Ajos, Cañon Frijolito	6166
Sierra de los Albardes	6167
Sierra de los Cardos	6168
Sierra de los Solanes	6169
Sierra de Manantlan 15-20 km SE de Autlan	6170
Sierra de Maria, ermita de la virgen de la Cabeza	6171
Sierra de Martillac	6172
Sierra de Matador	6173
Sierra de Mijas, Navaterrines	6174
Sierra de Miravete	6175
Sierra de Monchique, Valle de Castanheiros, Lago de Sancha	6176
Sierra de Montoro, entre los Rios Arenoso y Arenosillo	6177
Sierra de Morelos	6178
Sierra de Morones, camino Jalpa - Tlaltenango, km 25	6179
Sierra de Obilar	6180
Sierra de Ojen, Dehesa de Boornoque	6181
Sierra de Organos, 20 km al noroeste de la ciudad de Sombrerete por la carretera Mexicana 45	6182
Sierra de Orihuela	6183
Sierra de Pachuca	6184
Sierra de Papanduva 	6185
Sierra de Perija, norte de Cerro Pintado	6186
Sierra de Portezuelo y Cañaveral	6187
Sierra de Puertollano, subida al Cerro del Castellar	6188
Sierra de Salsipuedes 	6189
Sierra de San Francisco	6190
Sierra de San Juan Otontepec	6191
Sierra de San Luiz 	6192
Sierra de San Pedro - Almoharan	6193
Sierra de Sant Salvador, Ollers	6194
Sierra de Santa Barbara	6195
Sierra de Satrustegi	6196
Sierra de Satrustegui	6197
Sierra de Taibilla, La Osera	6198
Sierra de Teimoso, 75 km N de Jussari en carretera a Palmira	6199
Sierra de Tejeda, Collado de la Jilana	6200
Sierra de Torremolinos	6201
Sierra de Ubrique	6202
Sierra de Urbasa	6203
Sierra de Vila - Seca	6204
Sierra del Ardal	6205
Sierra del Barco, Puerto Castilla	6206
Sierra del Carrascal de Parcent	6207
Sierra del Chachil, Estancia Yao yao	6208
Sierra del Cristo, Murcia	6209
Sierra del Fraile, Biar	6210
Sierra del Nevado	6211
Sierra del Perdon	6212
Sierra del Pico de Miravete, Casas de Miravete	6213
Sierra del Pozo, Rio Turrillas	6214
Sierra del Puerto, al sur de San Miguel de Salinas 	6215
Sierra del Relumbrar, Villapalacios	6216
Sierra del Yugo	6217
Sierra El Coahuilon	6218
Sierra Espuña, Sierra Morron	6219
Sierra Famatina, 20 km de Chilecito en la carretera Mina de Oro	6220
Sierra Gorbea	6221
Sierra Grande	6222
Sierra La Calera, zona superior Santa Marta, Badajoz	6223
Sierra Madre del Sur	6224
Sierra Madrona	6225
Sierra Magina, El Carluco	6226
Sierra Morena, Jaen	6227
Sierra Negra, de Villacaston-Aldea Vieja, Avila	6228
Sierra Nevada de Santa Marta	6229
Sierra Nevada del Cocuy, laguna Grande de los Verdes	6230
Sierra Nevada del Cocuy, Quebrada El Playon	6231
Sierra Nevada, Laguna de Rio Seco	6232
Sierra Paileman, descendiendo de la meseta y hacia el N	6233
Sierra San Javier	6234
Sierra Segundera	6235
Sierra Sur 600 m al SW de Coicoyan, camino al tanque	6236
Sierra Talaia	6237
Sierra Tejeda, subida al Pico Maroma	6238
Sierra Tercia, Vertiente sur	6239
Sierra Torrecillas 	6240
Sierra Vulcan	6241
Sierra Yeguas, Cortijo Peñuelas	6242
Sierra Yucuyagua	6243
Sierra Zapaliname	6244
Sierras de Algeciras	6245
Siete Aguas	6246
Sigüenza	6247
Sigues	6248
Siletz	6249
Sillamuri, 1,7 km N de Camata, Ubinas 	6250
Simancas	6251
Simancas, Pinar de Simancas	6252
Simat de la Valldigna	6253
Sinarcas	6254
Sipesipe	6255
Sishihshan	6256
Siskiyou, cerca de Yreka	6257
Sitio de Entrenamiento de la Guardia Nacional del Ejercito de Missouri WETS	6258
Skaheng-Tienchang	6259
Skamokawa	6260
Sloan, 125 millas S, 675 millas W	6261
Snohomish 	6262
SO de Kanza 	6263
Soba, Alto Los Apartados	6264
Sobrarbe, Chisagües, cerca del Barranco de Labazo	6265
Sobrepena, Puerto Sastre	6266
Sodo	6267
Sogamoso	6268
Solana de los Barros	6269
Solana del Caballo, Petrer	6270
Solana del Pino, Valle del rio Montoro	6271
Sollana	6272
Somerset, 1 milla E	6273
Son Servera, Cala Millor	6274
Soneja	6275
Sonoma, Bahia Bodega 	6276
Sota Carmeniu	6277
Sota el Pont de Suert	6278
Soto de Cerrato	6279
Southampton	6280
Southington	6281
Sozoranga - Cariamanga km 11 a lo largo de la carretera 	6282
Spangle	6283
Spanien, W Tarragona	6284
Sparta, Missouri	6285
Spearfish, 15 mi SW	6286
Spencer	6287
Sprague, 2 millas N, 35 millas W	6288
Springfield, 4 millas S, 1 millas W	6289
Srpenica	6290
Ssuyuan-Nanshantsun	6291
St Ignace, 16 millas N, 2 millas W	6292
St Vrain, Planta Atomica	6293
Stafford	6294
Stamford	6295
Stanislaus, Santa Clara, Cañon del Puerto 	6296
Stark, 15 millas E	6297
Steiermark	6298
Steiermark, Ennstal, Stoderzinken	6299
Stelton, Edison	6300
Stockton, 6 millas SW	6301
Stonefall Bluff, 4 km E de Buffalo 	6302
Sturbridge	6303
Sua Pan	6304
Suba	6305
Subachoque 	6306
Subida al Pico Tres Obispos	6307
Sucre, 5 km al noroeste de la Concepcion 	6308
Sud Cinti, Cerro Candado	6309
Sud Yungas	6310
Sueca	6311
Suera	6312
Suertes Viejas	6313
Suffield	6314
Sumacarcel, hacia Cullera, Valle del Jucar	6315
Sungling-Paigou	6316
Sunol, Sur del Parque Regional Pleasanton 	6317
Sur de  Dennis	6318
Sur de ACP San Marcos	6319
Sur de Aldie, Gaskins 	6320
Sur de Arusha	6321
Sur de Awbari	6322
Sur de Bahia Rio Massangano	6323
Sur de Bahia, entre el rio de Macaco y de Massangano	6324
Sur de Bandar Murcaayo	6325
Sur de Benamahoma carretera A - 372	6326
Sur de Benedicto, rio Cangalho	6327
